time,cruise,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,ALK,hours_since_sunrise
2019-11-24 12:00:00,SR1917,34.0841276813996,-141.12842836095732,8.006653156389229,0.2489756954399569,0.9927092399599016,0.142676359878077,34.22554683333335,20.94499500000002,0.0148729166666666,-0.037725,4.31447844453e-05,4.31447844453e-05,4.31447844453e-05,4.31447844453e-05,4.31447844453e-05,1986.343575,19.927777777777777
2019-11-24 13:00:00,SR1917,34.1197162762431,-140.945041616943,7.798410002609813,0.2319107428931866,0.9415357067710494,0.3810368700256803,34.24177675000001,20.975829166666685,0.01358125,-0.0178041666666666,4.08659674869e-05,4.08659674869e-05,4.08659674869e-05,4.08659674869e-05,4.08659674869e-05,1986.343575,20.93888888888889
2019-11-24 14:00:00,SR1917,34.15879459116022,-140.7436812198896,8.200991619556218,0.1886066779976702,0.8174149724194406,0.1776532334928596,34.184417125,20.95812125000002,0.0011208333333333,0.0118770833333333,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,1985.4817,21.95083333333333
2019-11-24 15:00:00,SR1917,34.19052183494475,-140.5798553680939,7.770662657868454,0.2354176800526562,0.9281454417619728,0.1997595941231312,34.18475564583334,21.043955000000025,-0.0045729166666666,0.02550625,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,4.02704531093e-05,1985.4817,22.960555555555555
2019-11-24 16:00:00,SR1917,34.219561239936844,-140.42987210812942,7.462778451371558,0.2453248584542434,0.898036146081472,0.2441337306964059,34.18475564583334,21.04395500000002,-0.0045729166666666,0.02550625,4.10596145156e-05,4.10596145156e-05,4.10596145156e-05,4.10596145156e-05,4.10596145156e-05,1985.4817,23.969444444444445
2019-11-24 17:00:00,SR1917,34.2660868751381,-140.18958363535918,7.873334208390048,0.2267899172690492,0.9733098124472978,0.2648677944881438,34.17261491666667,21.10916458333336,-0.0138854166666666,0.0279375,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,1984.033775,0.9683333333333334
2019-11-24 18:00:00,SR1917,34.29646431675875,-140.03268414640883,8.391323319496685,0.1899952948134933,1.0126129334649705,0.2448855790624203,34.16166908333334,21.132081250000027,-0.0169854166666666,0.03049375,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,3.99079037578e-05,1984.033775,1.9777777777777776
2019-11-24 19:00:00,SR1917,34.33620796823205,-139.827552600829,8.970250212483244,0.202556643022746,1.0737004670290378,0.1797488065516821,34.16796875,21.10416416666669,-0.0093354166666666,0.0368729166666666,4.13696311848e-05,4.13696311848e-05,4.13696311848e-05,4.13696311848e-05,4.13696311848e-05,1984.033775,2.99
2019-11-24 20:00:00,SR1917,34.38173058232044,-139.59250795580118,9.620455869046278,0.223842307049944,1.229978164895242,0.3242744259566708,34.148952916666666,20.91436916666669,0.0019291666666666,0.0251708333333333,4.25175300807e-05,4.25175300807e-05,4.25175300807e-05,4.25175300807e-05,4.25175300807e-05,1982.997075,4.003888888888889
2019-11-24 21:00:00,SR1917,34.403318914364604,-139.4808410911605,9.981374191054144,0.2115867745506074,1.110173189437047,0.3493015665284815,34.148952916666666,20.91436916666669,0.0019291666666666,0.0251708333333333,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,1982.997075,5.010555555555555
2019-11-24 22:00:00,SR1917,34.44667385524862,-139.2568137005526,10.4538903414909,0.243680789662659,1.6675151204636378,0.205127135896817,34.10851047916667,20.797911250000023,0.01001875,0.0129104166666666,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,4.28234835651e-05,1982.997075,6.023888888888889
2019-11-24 23:00:00,SR1917,34.4841423370166,-139.06314621547,10.9067277265471,0.250880903880151,1.59510953512303,0.0791124244612593,34.04144208333333,20.654785416666687,0.01146875,-0.0018541666666666,4.16124898984e-05,4.16124898984e-05,4.16124898984e-05,4.16124898984e-05,4.16124898984e-05,1981.89065,7.035555555555556
2019-11-25 00:00:00,SR1917,34.5374054861878,-138.787506618785,11.1239074757668,0.284392101321032,1.64534107194588,0.361020274318693,34.02622029166667,20.46603458333336,0.0056125,-0.0098729166666666,3.90038327317e-05,3.90038327317e-05,3.90038327317e-05,3.90038327317e-05,3.90038327317e-05,1981.89065,8.051944444444445
2019-11-25 01:00:00,SR1917,34.5741187403315,-138.597581917127,11.6046836844502,0.284578517501391,1.98653969026877,0.263721497941477,33.98395958333334,20.339576666666687,-0.0017708333333333,-0.0106645833333333,3.67900025052e-05,3.67900025052e-05,3.67900025052e-05,3.67900025052e-05,3.67900025052e-05,1980.709725,9.063055555555556
2019-11-25 03:00:00,SR1917,34.63107681077348,-138.302646223757,11.239846235069525,0.288352046675506,1.628562678080645,0.3169423634384425,33.90928041666666,20.23228583333336,0.0093416666666666,-0.01391875,3.45401416406e-05,3.45401416406e-05,3.45401416406e-05,3.45401416406e-05,3.45401416406e-05,1980.709725,11.080833333333333
2019-11-25 04:00:00,SR1917,34.66559406519336,-138.1237828077348,11.25156458283466,0.2893961986486326,1.788900909162776,0.3999242119263978,33.87019027083334,20.16957666666668,0.0160041666666666,-0.0240854166666666,3.26034799635e-05,3.26034799635e-05,3.26034799635e-05,3.26034799635e-05,3.26034799635e-05,1979.44935,12.091388888888888
2019-11-25 05:00:00,SR1917,34.7098719281768,-137.894270627072,9.432328801338636,0.241922491883275,1.710941585715995,0.1757917635304731,33.87019027083334,20.16957666666669,0.0160041666666666,-0.0240854166666666,3.10529954817e-05,3.10529954817e-05,3.10529954817e-05,3.10529954817e-05,3.10529954817e-05,1979.44935,13.105
